text,percent
"Hoy Domingo trabaje con un trimardito. Me gane por 16 horas de trabajo 360$$. Estoy arrecho. Muy arrecho",0.85
"Podría ser el compadrazgo con cierto personaje que usa cámaras y que tiene una empresa favorecida por la secretaria del trabajo con becarios de programa social.....",0.125
"El enigma de las señales cósmicas que llegan cada 131 segundos ",0.075
"A solo 5 días de la gran marcha para rescatar la democracia. Caracas, Los Teques, Maracaibo, Lechería, San Francisco, Valencia, todos movilizados para el 23E",0.075
"Un depravado. ASCO DA.",0.85
"Lo mejor de todo es que salen clarito en la tele para nunca olvidar sus caras y saber quien es quien a la hora de rendir cuentas. Porque de que la pagan la pagan",0.175
" :    No te creas nada ija, es el tonto de twitter",0.1
" El color púrpura se descubrió por error",0.025
" Pues ser igual de desgraciado que yo",0.6
"Pero que sinismo,como un dictador se atreve a decir que prevalece la voluntad del pueblo",0
"A el le pagaron o se le bajaron de la mula cuando participo como jefe de campaña del camaleon y ahora debe estar cobrando  el sabe que esa eleccion fue una comiquita",0.1
" Callate puto tonto asi",0.85
"q inflable mas raro ",0.175
"Por el amor a Dios,  y a su pais, RENUNCIE! De un paso atras para que Vzuela sea una nacion prospera, que todos los venezolanos retornen al al pais, que los vio nacer!",0.1
"- ¿Abuelo que haces tan tarde aquí en la cocina? + Es que el doctor me dijo que cuidara la azúcar :v - No sea pendejo abuelo.... Llevesela a su cuarto   - Anuma si cierto",0.225
"  Qué paciencia Jorge, yo ya la hubiese mandado al carajo hace rato.",0.775
"Cínico, como te atreve a a decir que prevalezca la voluntad del pueblo, de ser así, deberías tener un poco de dignidad y largarte del país al que tanto daño le has hecho. Basura!",0.275
"Desde  ayer estoy haciendome esa pregunta y nadie me dice cual fue la formula que utilizaron para el calculo en cuestion,  estonces amigo mio estamos en un Pais de Comiquita ",0.325
" Aun no supero “se nos puso la piel chinita”",0.075
"El peque puede alardear de tener el padre con los cojones más grandes del mundo. Alegra ver que los más importante en esta vida es el amor por uno mismo y sus seres queridos. Un gram ejemplo.",0.4
"Por eso está pobre mujer Dios le da donde más le duele, y la cocaína le mató las neuronas, sólo recibe de vuelta lo que te mereces marisela.",0.775
"Como verga tiene tanta precisión, yo la hubiera cagado en la segunda línea ",0.775
"no puedo creer la cantidad q toy escabiando en un par voy a empezar a salir con una petaquita escondida en las tetas y le voy a mandar hasta al desayuno pq no soporto vivir en este mundo sobria además escabio soy re divertida y hasta me siento linda hígado suerte pa vo",0.575
"le desearon la muerte a mi bebé por ship de mierda por que no se extinguen de una buena vez vos y las pelotudas que piensan así?? están enfermas",0.6
"Sos una mierda hdp ",0.925
" ¡Ya lo hizo!
Se ve que el teclado de su computadora dejó de funcionar por el mar de lágrimas que le cayó! ",0.075
"Esas viejas a las que el les tomaba fotos. MALPARIDO LO ODIO.",0.725
" si eres bolsa DIOS MIO  que estupidez creer que porque una periodista de VTV se tropieza indica que el gobierno va a caer inutil",0.85
"Mi tia le dijo a mi abuela que se iba a ir a la peluquería y mi abuela le dijo TE VAS A CORTAR LOS PELOS DE LA CONCHA?? lpm lo de hablar como un camionero de moyano es de familia",0.85
"Pienso también que el presente y futuro de Lainez en el Betis está más relacionado con posiciones interiores que exteriores.  Setién tiene en sus manos alguien capaz de generar desbordes por dentro y ser una máquina de agitar partidos. Lectura recomendada. ",0.05
"Yo no le creo nada a esta bruja, es una descarada y detras de todo esto farandula estan las feminazis que ya no saben que parte del cuerpo mostrar, las tetas el culo ",0.925
"Otro tonto que no comprende que con unos pocos dólares compras un ejercito de jalabolas ",0.8
"Ya se me hizo muy largo el día pero así está mejor porque me ahogo en trabajo. ",0.175
"Un mes latinoamericano no CONSUMAS coca cola! CONDIVIDE! ",0.025
"Qué manía tiene la gente de hablar por teléfono en pleno 2019",0.125
"   Maldito chavista ignorante. Nada tiene que ver EEUU en el fracaso econ… ",0.75
"Oigan wow la verdad si me gusta mi trabajo pero mmmm también quiero mas tiempo para miiiiiiiiiiii.",0.1
"Monseñor Belzebú tira de la corbata de sus títeres negros, que al cielo gesticulan, y al darles en la frente un buen zapatillazo les obliga a bailar.",0.075
" : #14Ene / Maduro pregunta: ¿Qué sería de Venezuela sin los Clap? / Así era Venezuela sin los Clap  ",0.05
"Suena re estúpido y enfermizo pero hay gente que defiende a los violadores y suenan así",0.025
"#14Ene Futbolista venezolano murió al chocar el vehículo que conducía #deporte #Suceso ",0.075
" Ese loco era un maestro, y mucha musica tiene.",0.425
"JAJAJAJAJAJA MALDITO MMGVO BECERRO. Todos los dias es una humillacion distinta contra nosotros. ",0.675
"Nicolás maduro México te adora mas te van amar cuanto tomes otra vez como presidente jajajaja en enero",0.025
"  Puro coñazo",0.75
"Mierda, hacia mucho que no me pasaba de esperar tanto la noche para cagarme llorando la vida. Que me pasó gsus",0.675
"Tu te vacilaras tu mejor carro y ropa de marca, pero yo me vacilo a tu novia muchacho gafo. ",0.9
"Bueno pues no usen Gillette y ya total si son tan machos se pueden rasurar las bolas con machete",0.45
"En Colombia pintar paredes es un acto vandálico, pero maltratar mujeres es un acto de amor.",0.175
"   Y ya no te quit mas tu tiempo porque ahí en el PJF deben tener sobrado trabajo.
Hasta pronto.",0.1
"Me parece un fenómeno muy interesante el de los autores que escriben en otro idioma que no es el suyo. ¿Qué opinan? ¿Qué autores así conocen? Les leo atento. Gracias",0
"Quero aprender a andar de carro",0.075
"""Quisiera encontrar a Gallardo en un mano a mano al golf. Yo voy con Tévez y él con uno de River"". Te jugamos al deporte que quieras, Alfaro. Cualquiera menos al fútbol, porque ahí ya no hay nada más que hablar...",0.075
"Recién paso la camioneta de los policías por en frenta a casa, doblaron de la calle del abasto y siguieron tipo para la fábrica",0.075
"Recuerdo hace años cuando en las marchas robaban oxxos, negocios y rompían de todo, nosotros decíamos que eran grupos de choque de AMLO, ellos lo negaban.  Que casualidad que ganando AMLO se acabó todo eso, ahora con la falta de gasolina ni un oxxo ha sido saqueado, raro.",0.175
"En estos 30 años de Democracia, que se conmemora este año, creen que se valora este sistema político y se entiende como funciona?",0.1
"  De que prosperidad hablad cachapera de mierda",0.95
"Se me puso la piel de pollo con lo que contaste   qué interesante lo que te expresó Linda, me quedé helada, en serio!",0.075
"Fuimos dos parejas al cine, y muy contentos comentamos que la sala estaba más de la mitad vacía, así que podíamos disfrutar una película sin tanta gente.",0.025
" no si soy re divertido ",0
"Hicieron el episodio piloto, gustó mucho pero... ninguna televisión quiere programar la serie. Digamos que muerte en el olvido hasta que un alma caritativa quiere rescatarla.  Los actores a día de hoy siguen luchando por ella. ",0.025
"Quero una cerveza y jugar minecraft. ",0
"¡EL WEBO MIO LO VA A BUSCAR OTRA VEZ! ",0.925
" Te textie carajo",0.525
"¡APÚNTATE! . Clases privadas, en nuestra tienda- taller. Máximo 2 personas .  El 14 de Enero . Divertido  TALLER DE  BORLAS Y POMPONES",0
" : - Abrazos del PC : ""Bienvenido, hermano latinoamericano!""-Soy Venezolano antichavista: "" Vuelve a tu país a lamer las bolas",0.85
" :  Viejo malparido, amante de narco terroristas, EL PUEBLO DIJO NO¡¡¡",0.825
" Hasta el fin del mundo y bla bla bla pero no me das aún después de 3 años el follow desgraciado",0.675
"Están todos avisados, CARAJO! ",0.5
" En Argentina ya fallecieron diez personas por hantavirus, no tenemos ministerio de Salud y el Presidente está de vacaciones hace veinte días, mientras tanto, la tapa de los diarios hoy hablan de Venezuela",0.05
" Mariquita!!! Sea varón mijo todo va a salir bien ",0.875
"  Este idiota es “SIEGO” del culo! Jajaa aprende a escribir! GAFO!",1
"Me encanta porque te querés hacer la piola y flasheas que la ciencia te puede justificar, pero no entendés ni lo que lees.",0.075
"Con una nueva versión de “Artistas en Diálogo”, finalizará este viernes la exposición colectiva que reúne a los finalistas y ganadores del Premio Municipal Arte Joven 2018 y que está presentándose en la galería de arte Posada del Corregidor.",0
" O también la Mariquita, haci he oído, almenos la conocen ",0.675
"Cuando los presidentes de dos naciones latinoamericanas se saludan haciendo gestos de armas disparando, el futuro de la democracia tiembla. ",0
"“Lluís Salvadó, el ex alto cargo de Junqueras propuso elegir como conseller de Enseñanza ""a la que tenga las tetas más gordas""",0.95
"“La Iglesia dice: El cuerpo es una culpa. La ciencia dice: El cuerpo es una máquina. La publicidad dice: El cuerpo es un negocio. El cuerpo dice: Yo soy una fiesta.” ",0.05
"Esten en este directos bros, lo que lo apoyen y se queden hasta el final se eligiria a uno y se le dara un premio o tal vez a todos",0.025
"Me dice mi papá "" No me pedía permiso a mi para salir y si le pide permiso a él? No me crea tan guevon "" y pues es tan cierto.",0.7
"#YoLoProclame pero si  sigue con su asunto del perdón y su guebonada de dejar a los funcionarios de los consulados en EEUU lo voy a desplocamar también. Conmigo no cuentes para ese invento.",0.725
"¿Pero por qué el perrito? Qué desgraciado. ",0.85
"Es lunes, tu mañana tienes que ir a la universidad. ",0.025
"No hay plata para los enfermos de Cáncer, pero sí para los viáticos de los mafiosos, hijos de puta de los políticos, de este país bananero de mierda... ",0.575
"Gracias por reportar esta situación, canalizaremos esta información con el área correspondiente. Por favor, compártenos por DM tu nombre, correo o teléfono donde podamos localizarte, así como la fecha y hora aproximada de tu visita. ",0.05
"La realidad del deporte vista desde el documental ",0
"Que defensiva tan mediocre chingaa!  ",0.425
"marico no he salido ni a la esquina",0.6
"¿Por qué te desgarras las nalgas Panistas Drogadicto? No llores nada más usamos al PRI un rato ya después les regresamos a su golfa...",0.8
"Que kicobautista se las regale a la otra MARGINAL de Norkys_batista y así la delsasolorzano se abstenga.. Jajaja no los llamen ""opositores"", llamenlos COLABORACIONISTA del narco-regimen",0.6
"   guevon anda a que te hagan un examen oftalmologico (si no sabes que siginifica buscalo en el diccionario)",0.95
"agarra tu presidente de juguete ahora jajajajajaja ahora los presidentes en el mundo los van a proclamar en concursos y pasarelas de discursitos chimbos  jajajajja efecto de la disociación psicótica",0.525
" compas había que pelar tetas ahí nomas y rip el dinosaurio",0.85
"El trabajo que las mujeres hacen en el hogar, sin ganar un sueldo, equivale a entre el 10% y el 39% del PIB de los países. Más de lo que hacen la industria, el comercio o el transporte.",0.6
"40%  de los estudiantes considera que su universidad/facultad no le brinda información del mercado laboral y oportunidades de trabajo, 36% considera que le brinda poca información, y solo un 12% considera que le brinda mucha (9% en la UdelaR y 23% en las privadas).",0.05
"Por culpa de tener político así en estos tiempos, es que las Dictaduras asesinas y miserables demoran en caer, que vergüenza de política este Capriles. Y por cierto buenísimo el vídeo ",0.45
" A vos te comen pero lo que pasa es que el mantecol esta caro pero vos estas regalada",0.825
"Estas son 5 de las mujeres más poderosas de la ciencia mundial ",0.075
"  Nojoda pajuo t cae a coba tu mismo",0.875
"Odio que tiren en mi casa, odiooooo",0.575
"Tengo demasiado miedo a no quedar en alguna universidad",0
"Los invitamos a ver 22 hechos reales sobre el cuerpo humano, que no los aprendiste en la escuela: ",0.025
"Enfermo mental o como podria denominarlo??",0.85
" Mira lo que me encontré en mi computadora ",0.025
"Como me cago en la gente infiel, que putas les cuesta solo ser sinceros y decirle a la otra persona que van a estar con alguien mas y ya, no se crean tan vergas por estar con dos y engañar a alguien, realmente solo dan pena.",0.925
"    ANO CULO",0.7
" Científicos buscan convertir la caca en alimento para sobrevivir en el espacio #Ciencia ",0.075
"  Bingo.",0.025
" Repudio total. Degenerado pedófilos a éste depravado ",0.575
"Psicología en pie de guerra contra las pseudociencias, por  y  ",0.05
" Asco de leer lo que escribe este DEGENERADO",0.525
"la verdad que ustedes son unos incompetentes de mierda sigan quemándome los equipos por sus cortes repentinos de energía pero pa ir a cortarte la energía si te atrasas el pago ahí si son eficientes",0.65
"En fin (Perdón si les hice leer mucho), a lo mejor si me sigo concentrando en el dibujo y la ciencia mis instintos se calmen un poco. Soy de los dominan sus emociones, y quiero que siga así.",0.075
"¿SABE TU EQUIPO HALLAR LA BELLEZA Y ENCONTRAR EL CAMINO INCLUSO CUANDO PARECE QUE NO HAY SALIDA?  Hay veces que el equipo se encuentra en situaciones que le parecen insuperables, pero esos momentos también vale la pena aprovecharlos.",0.075
